Date,Open,High,Low,Close,Adj Close,Volume
20120315,110.9,111.74,110.88,111.21,83.69,14154000
20120314,112.7,112.75,110.95,111.04,83.57,24515300
20120313,115.27,115.41,113.89,113.91,85.73,14413600
20120312,116.32,116.52,115.87,115.95,87.26,5280000
20120309,115.49,115.99,114.9,115.97,87.28,6975600
20120308,116.32,116.57,115.64,115.74,87.1,7982100
20120307,117.46,117.61,116.81,116.91,87.98,5567500
20120306,117.45,118.11,117.44,117.63,88.53,6299700
20120305,116.96,117.44,116.22,116.22,87.46,6921900
20120302,116.6,117.48,116.55,117.15,88.16,6669600
20120301,116.17,116.68,115.54,116.06,87.34,12265600
20120229,118.37,118.42,116.96,117.43,88.17,14235000
20120228,118.87,119.14,117.94,118.15,88.71,6615700
20120227,118.5,118.85,118.12,118.54,89.01,8180700
20120224,117.23,117.58,116.95,117.5,88.23,5676900
20120223,116.14,117.22,115.93,116.74,87.66,5163900
20120222,115.89,116.76,115.81,116.74,87.66,7736800
20120221,115.77,115.92,114.95,115.29,86.57,8338300
20120217,115.86,116.61,115.76,116.58,87.54,6338000
20120216,117.27,117.6,116.13,116.61,87.56,9036200
20120215,117.66,118.27,117.49,117.55,88.26,6846100
20120214,117.44,118.28,117.23,117.76,88.42,8271200
20120213,116.6,117.37,116.43,117.14,87.96,6422900
20120210,116.8,117.33,116.52,116.99,87.84,7193100
20120209,115.86,116.04,114.62,115.49,86.72,11477700
20120208,116.2,116.79,115.98,116.36,87.37,7613400
20120207,116.62,116.88,115.77,116.27,87.3,8794800
20120206,116.69,117.8,116.34,117.73,88.4,6180600
20120203,116.46,116.8,115.97,116.57,87.53,12467400
20120202,118.96,119.48,118.64,119.13,89.45,5596900
20120201,119.75,119.9,118.81,119.18,89.49,7925200
20120131,119.26,120.91,119.19,120.85,90.52,7998300
20120130,119.84,120.39,119.34,119.47,89.49,8388400
20120127,117.83,118.33,117.01,118.08,88.45,5165300
20120126,116.65,117.71,116.59,117.71,88.17,7638500
20120125,116.06,118.53,115.89,116.17,87.02,12867600
